review_id,sector,company,review_text,rating,date,review_text_clean,review_length,sentiment_label,year,month
efe0a954-f401-44d6-8638-537527a1112d,E-commerce,Leboncoin,conforme a la description,5,2025-09-13 15:22:41,conforme a la description,25,2,2025,9
94710b35-7d74-48d6-ae48-baa98415b283,E-commerce,Leboncoin,Bonjour pour le moment je n'ai pas pu essayer l'ampli mais déjà il s'allume et il s'éteint. L'emballage était simplement parfait très efficace. Du travail d'ingénieur ! Bravo . merci . Stephane,5,2025-09-13 14:36:17,bonjour pour le moment je n'ai pas pu essayer l'ampli mais déjà il s'allume et il s'éteint. l'emballage était simplement parfait très efficace. du travail d'ingénieur ! bravo . merci . stephane,193,2,2025,9
5200a4f4-b41d-4bbf-88dd-ac32a885306d,E-commerce,Leboncoin,très bonne application je vous recommande,5,2025-09-13 14:22:00,très bonne application je vous recommande,41,2,2025,9
f07eba8b-0655-44fd-b91e-b914058c0305,E-commerce,Leboncoin,Merci pour l'acharnement avec l'envoi cordialement,5,2025-09-13 14:00:54,merci pour l'acharnement avec l'envoi cordialement,50,2,2025,9
840e167d-d25b-486c-bf83-68f76cb312b3,E-commerce,Leboncoin,envoi rapide conforme à l'annonce merci,5,2025-09-13 13:59:50,envoi rapide conforme à l'annonce merci,39,2,2025,9
16402435-0a93-4048-a913-83bba610cb77,E-commerce,Leboncoin,"Expédition rapide, merci",5,2025-09-13 13:11:39,"expédition rapide, merci",24,2,2025,9
375913a8-4f07-4342-a7b7-98dbc1add723,E-commerce,Leboncoin,Article conforme à l'annonce et livraison rapide. merci,5,2025-09-13 13:03:36,article conforme à l'annonce et livraison rapide. merci,55,2,2025,9
c5a7b5b6-4347-40f3-bbee-4c4375ddcfa8,E-commerce,Leboncoin,matériel conforme en bon état de fonctionnement,5,2025-09-13 12:55:17,matériel conforme en bon état de fonctionnement,47,2,2025,9
3cb0a9d9-93ff-4544-ac4f-576dfe34a13a,E-commerce,Leboncoin,des pubs qui saoul,3,2025-09-13 12:30:21,des pubs qui saoul,18,1,2025,9
7999519e-8cff-46d9-b6c5-c779468587d1,E-commerce,Leboncoin,Parfaitement parfait,5,2025-09-13 11:57:30,parfaitement parfait,20,2,2025,9
90e9c006-ca8f-4382-b880-b9ceda2a74d8,E-commerce,Leboncoin,Il faudrais rajouter une notation pour signaler les personnes qui prennent rendez vous et qui ne donne plus aucune nouvelle meme pas pour s escuser ou annuler suffisament tot pour ne pas nous faire perdre notre temps a les attendre. c est l activité principale en cette rentrée de septembre et c est rdv sur rdv non respectés.,1,2025-09-13 11:33:09,il faudrais rajouter une notation pour signaler les personnes qui prennent rendez vous et qui ne donne plus aucune nouvelle meme pas pour s escuser ou annuler suffisament tot pour ne pas nous faire perdre notre temps a les attendre. c est l activité principale en cette rentrée de septembre et c est rdv sur rdv non respectés.,326,0,2025,9
1373c806-ea4d-499d-9c00-f92fb55dbcc8,E-commerce,Leboncoin,Vendeur très sérieux et très précautionneux.,5,2025-09-13 11:31:31,vendeur très sérieux et très précautionneux.,44,2,2025,9
544b60f5-eb23-4375-a360-e9dc4671a05e,E-commerce,Leboncoin,Frais de port pas encouragent a acheté je viens d annulée un achat deux fois plus chère qu un service classique et même se permettent d annuller des ventes. Service client nul. l'application ne fonctionne plus soi-disant plus de réseau.,1,2025-09-13 11:11:25,frais de port pas encouragent a acheté je viens d annulée un achat deux fois plus chère qu un service classique et même se permettent d annuller des ventes. service client nul. l'application ne fonctionne plus soi-disant plus de réseau.,236,0,2025,9
d6a779bc-9fdb-4864-bed1-a136c4b6f3b6,E-commerce,Leboncoin,"envoi très rapide, très bien emballé",5,2025-09-13 10:10:45,"envoi très rapide, très bien emballé",36,2,2025,9
3c16fbe0-e25f-49a4-8cb0-e002e8407550,E-commerce,Leboncoin,A chaque ouverture de l'application des publicités c'est vraiment lourd et remettez la possibilité d'annuler une offre car devoir attendre 48h pour supprimer une offre auquel personne ne répond c'est Chiant,1,2025-09-13 09:25:55,a chaque ouverture de l'application des publicités c'est vraiment lourd et remettez la possibilité d'annuler une offre car devoir attendre 48h pour supprimer une offre auquel personne ne répond c'est chiant,206,0,2025,9
2187184a-721e-4833-9700-5abfc0e48ebd,E-commerce,Leboncoin,"envoi rapide et soigné, je recommande",5,2025-09-13 09:03:54,"envoi rapide et soigné, je recommande",37,2,2025,9
e2713bf0-bca0-49eb-bea1-987a068fe363,E-commerce,Leboncoin,la traduction c'est super bien passé,5,2025-09-13 08:53:32,la traduction c'est super bien passé,36,2,2025,9
93f72545-80c8-4c5e-ac1b-311647e09e53,E-commerce,Leboncoin,Vendeur rapide et efficace,5,2025-09-13 08:44:09,vendeur rapide et efficace,26,2,2025,9
dbe11e71-ab05-4b69-9368-62319de11897,E-commerce,Leboncoin,"Une pub dès l'ouverture, si par malheur on clic elle n'abouti nulle part 😂 Pr poser une question, le formulaire est caché ds les tréfonds du site, on vous demande de vous connecter alors que vous y êtes déjà ... Cerise sur le gâteau, une fois sur le formulaire, on ne PEUT RIEN rédiger à moins de biaiser en laissant une seule lettre ds le titre de la question.... ridicule 🤣le CACHE de mon navigateur se vide AUTOMATIQUEMENT, votre appli est de pire en pire.. Vs le savez parfaitement !",1,2025-09-13 07:55:50,"une pub dès l'ouverture, si par malheur on clic elle n'abouti nulle part 😂 pr poser une question, le formulaire est caché ds les tréfonds du site, on vous demande de vous connecter alors que vous y êtes déjà ... cerise sur le gâteau, une fois sur le formulaire, on ne peut rien rédiger à moins de biaiser en laissant une seule lettre ds le titre de la question.... ridicule 🤣le cache de mon navigateur se vide automatiquement, votre appli est de pire en pire.. vs le savez parfaitement !",487,0,2025,9
5fa1f169-d3da-4b33-89b5-2927def4a0cd,E-commerce,Leboncoin,"Bon accueil, aimable honnête et solutionnant. je recommande ce vendeur. Côté Le Bon Coin, il y a eu un pb avec le mode de livraison proposé qui n'est pas adapté aux colis très lourds, il serait utile d'améliorer les précisions avant l'étape de choix.",5,2025-09-13 07:36:01,"bon accueil, aimable honnête et solutionnant. je recommande ce vendeur. côté le bon coin, il y a eu un pb avec le mode de livraison proposé qui n'est pas adapté aux colis très lourds, il serait utile d'améliorer les précisions avant l'étape de choix.",250,2,2025,9
04829c88-ea7c-4801-8b5c-72f65bcd5727,E-commerce,Leboncoin,"Article conforme à la description, envoi rapide et soigné !!",5,2025-09-13 07:05:56,"article conforme à la description, envoi rapide et soigné !!",60,2,2025,9
e8484f7c-72b9-4512-aef8-d8e399d891b0,E-commerce,Leboncoin,MAJ de mon avis en 2025 : dernière MAJ retour des pubs... Et cette restriction a 2 véhicules gratuits et ensuite 68€ pour une annonce simple....,1,2025-09-13 01:18:31,maj de mon avis en 2025 : dernière maj retour des pubs... et cette restriction a 2 véhicules gratuits et ensuite 68€ pour une annonce simple....,144,0,2025,9
75da593c-7a48-4ac5-a129-8241dfcb44a2,E-commerce,Leboncoin,Produit conforme à son descriptif. Envoi très rapide et vendeur très conciliant.,5,2025-09-12 22:39:09,produit conforme à son descriptif. envoi très rapide et vendeur très conciliant.,80,2,2025,9
c9a46e96-0b32-457e-9c84-65ea8474c675,E-commerce,Leboncoin,Trop de pubs,1,2025-09-12 22:12:18,trop de pubs,12,0,2025,9
8eeb37cd-c2f1-41e9-ba56-7c7f2d1cc3bd,E-commerce,Leboncoin,Envoi ultra rapide.,5,2025-09-12 21:52:39,envoi ultra rapide.,19,2,2025,9
018b8680-8bf9-4904-bc53-45239ad3f285,E-commerce,Leboncoin,"Coli très bien emballé, produit conforme à l'annonce, je recommande vivement ce vendeur. 👍",5,2025-09-12 21:39:49,"coli très bien emballé, produit conforme à l'annonce, je recommande vivement ce vendeur. 👍",90,2,2025,9
b6755df9-d2c9-4ffe-adc2-ae05dd7c9212,E-commerce,Leboncoin,assez simple pour le retour si on ne demande pas le renvoi du colis.,3,2025-09-12 21:34:02,assez simple pour le retour si on ne demande pas le renvoi du colis.,68,1,2025,9
e07445b8-3101-4451-bcea-8934a396ba30,E-commerce,Leboncoin,tout est nickel! 👌,5,2025-09-12 21:04:35,tout est nickel! 👌,18,2,2025,9
417f84be-2c0e-47f1-ae2d-de27046ddf5d,E-commerce,Leboncoin,"Merci beaucoup, elle est parfaite",5,2025-09-12 20:55:37,"merci beaucoup, elle est parfaite",33,2,2025,9
3117163f-9d2b-40ea-8621-491e9bfa41d6,E-commerce,Leboncoin,très bien. merci beaucoup,5,2025-09-12 20:53:34,très bien. merci beaucoup,25,2,2025,9
42e8d6bf-3d68-4ef1-bd7f-aca59f4531c7,E-commerce,Leboncoin,Envoi rapide très bon vendeur. Merci +++,5,2025-09-12 20:44:59,envoi rapide très bon vendeur. merci +++,40,2,2025,9
b0e9bf07-338e-40c2-8363-62c49d131a68,E-commerce,Leboncoin,Vendeur disponible et facilitateur. Mon achat correspond à ce que je recherchais. Satisfaite.,5,2025-09-12 20:35:02,vendeur disponible et facilitateur. mon achat correspond à ce que je recherchais. satisfaite.,93,2,2025,9
300ba2e4-c4ab-4399-a3f9-4f894f58f47e,E-commerce,Leboncoin,Produit conforme au descriptif qui réjouira ma mère qui adore ce modèle 👍 Transaction rapide et de qualité 👌😀,5,2025-09-12 20:24:02,produit conforme au descriptif qui réjouira ma mère qui adore ce modèle 👍 transaction rapide et de qualité 👌😀,109,2,2025,9
3df83b12-d12d-41f0-bd72-fc57e4378978,E-commerce,Leboncoin,Article fragile emballé avec soin et envoyé rapidement :),5,2025-09-12 20:04:50,article fragile emballé avec soin et envoyé rapidement :),57,2,2025,9
552042d2-beac-405d-af37-24b19e339274,E-commerce,Leboncoin,vendeur à recommander ! tout est parfait.,5,2025-09-12 19:07:50,vendeur à recommander ! tout est parfait.,41,2,2025,9
cb2caba6-21d4-4625-8458-0326269df43d,E-commerce,Leboncoin,Réponse rapide et efficace,4,2025-09-12 18:59:34,réponse rapide et efficace,26,2,2025,9
4e6b67ff-3a2c-4ccd-b8a2-d500d70ddc7f,E-commerce,Leboncoin,5 étoiles je recommande fortement,5,2025-09-12 18:47:07,5 étoiles je recommande fortement,33,2,2025,9
119d5e3a-44dd-4b0f-9c3b-aa046c7446a3,E-commerce,Leboncoin,"Au top , rapide et bien emballé . Conforme à l'annonce 👍",5,2025-09-12 18:40:08,"au top , rapide et bien emballé . conforme à l'annonce 👍",56,2,2025,9
f1ab2ce0-43ef-4fb0-8999-ed0132bfd747,E-commerce,Leboncoin,très bien 👍,5,2025-09-12 18:32:18,très bien 👍,11,2,2025,9
2b74f245-b93f-4f40-ae56-53618d2f5c2d,E-commerce,Leboncoin,parfait neuf super merçi,5,2025-09-12 18:08:25,parfait neuf super merçi,24,2,2025,9
9a719788-0893-4dab-92cf-6776321f76fd,E-commerce,Leboncoin,personne disponible et de bon conseil je recommande.,5,2025-09-12 17:38:14,personne disponible et de bon conseil je recommande.,52,2,2025,9
5b85e657-4fa5-40b2-afc1-dd9145990ec5,E-commerce,Leboncoin,Merci. Hyper bien emballé !,5,2025-09-12 17:31:07,merci. hyper bien emballé !,27,2,2025,9
8d385a61-f28e-4805-9f8c-4084b1e02ae6,E-commerce,Leboncoin,"impeccable,",5,2025-09-12 17:23:45,"impeccable,",11,2,2025,9
76696002-51f6-4fdd-a999-0d9bc9833af9,E-commerce,Leboncoin,Très bien emballé.,5,2025-09-12 17:22:15,très bien emballé.,18,2,2025,9
ffd181d9-ac30-48b8-bf27-2c7394545835,E-commerce,Leboncoin,Envoi soigné et rapide. Produit conforme,5,2025-09-12 17:15:27,envoi soigné et rapide. produit conforme,40,2,2025,9
e76fcd34-ce27-41ef-8f21-0a53f08e1c74,E-commerce,Leboncoin,"Super, lot de rouleaux de scotch, prix imbattable, envoi ultra rapide. Merci 😊👍👌",5,2025-09-12 17:13:01,"super, lot de rouleaux de scotch, prix imbattable, envoi ultra rapide. merci 😊👍👌",80,2,2025,9
ca249e09-07d1-4180-b7a5-d0a02d8e59cc,E-commerce,Leboncoin,Parfait vendeur sérieux.,5,2025-09-12 16:46:22,parfait vendeur sérieux.,24,2,2025,9
1d12cbc5-5b73-4fc7-ba6a-1f7c9043772a,E-commerce,Leboncoin,Vendeur réactif. Parfait Je recommande,5,2025-09-12 16:20:13,vendeur réactif. parfait je recommande,38,2,2025,9
7a4dec8b-26d0-4aca-ad70-59411de015b5,E-commerce,Leboncoin,Article conforme à la description. Livraison rapide. Je recommande,5,2025-09-12 16:19:43,article conforme à la description. livraison rapide. je recommande,66,2,2025,9
9b67bad3-1183-4cc3-bfd7-2d76601813b5,E-commerce,Leboncoin,"Les pubs sont très invasives et nuisent à l'expérience utilisateur, c'est dommage.",2,2025-09-12 16:12:44,"les pubs sont très invasives et nuisent à l'expérience utilisateur, c'est dommage.",82,0,2025,9
8662c094-b492-4123-8dfc-89e3b2bca84e,E-commerce,Leboncoin,Envoi très rapide. Merci,5,2025-09-12 15:33:51,envoi très rapide. merci,24,2,2025,9
c19f3dd2-8cad-4067-b95f-635868e9d759,E-commerce,Leboncoin,bonne application j ai juste retiré une étoile car il y a quelques publicités,4,2025-09-12 15:26:11,bonne application j ai juste retiré une étoile car il y a quelques publicités,77,2,2025,9
00f38767-5f7b-4845-9457-4b83d3de56c5,E-commerce,Leboncoin,"parfait, le livre a été très bien emballé",5,2025-09-12 14:41:32,"parfait, le livre a été très bien emballé",41,2,2025,9
c1ec7e32-8691-43ad-9540-5c80308d155e,E-commerce,Leboncoin,Merci pour la petite plante en cadeau. Bien cordialement,5,2025-09-12 13:52:34,merci pour la petite plante en cadeau. bien cordialement,56,2,2025,9
f01a8ddf-da51-4273-bd74-8af6c132b024,E-commerce,Leboncoin,parfait !!,5,2025-09-12 12:44:07,parfait !!,10,2,2025,9
cb977fbe-2fa7-4834-9fbb-a3f3489566a3,E-commerce,Leboncoin,"Parfait, Merci",5,2025-09-12 10:05:46,"parfait, merci",14,2,2025,9
752ff6ff-bc6f-4a39-88d9-dcce109e5451,E-commerce,Leboncoin,"Très rapide, bon contact et conforme à ma demande. très bien",5,2025-09-12 08:31:17,"très rapide, bon contact et conforme à ma demande. très bien",60,2,2025,9
a9fea0cc-fb02-4fa4-9c9c-0cfe892484c9,E-commerce,Leboncoin,excellente application j'adore. merci 😀,5,2025-09-12 08:05:16,excellente application j'adore. merci 😀,39,2,2025,9
df7f08ff-06c2-4c03-8766-ec41ec46315a,E-commerce,Leboncoin,si vous rechercher plusieurs article le bon coin vous bloque pas agréable comme façon de faire ....la dictature d achat commence avec eux,3,2025-09-12 07:52:16,si vous rechercher plusieurs article le bon coin vous bloque pas agréable comme façon de faire ....la dictature d achat commence avec eux,137,1,2025,9
896a27a5-232b-4d8a-aacf-23d69aae9b4c,E-commerce,Leboncoin,Livraison fidèle au descriptif. Merci !,5,2025-09-12 07:27:56,livraison fidèle au descriptif. merci !,39,2,2025,9
bc45cd14-aa3c-41bd-84fb-78ffec4552c0,E-commerce,Leboncoin,"j'utilise énormément cette appli pour vendre et acheter d'occasion⚠️ petits points qui pourrait être amélioré en cas de litige il serait bien de pouvoir proposer une remise ou un tarif différent de celui annoncé au départ, tout comme prendre en charge les retours des colis⚠️ car il me semble que l'on paye une petite assurance mais je n'ai jamais compris à quoi elle servait",4,2025-09-12 07:11:33,"j'utilise énormément cette appli pour vendre et acheter d'occasion⚠️ petits points qui pourrait être amélioré en cas de litige il serait bien de pouvoir proposer une remise ou un tarif différent de celui annoncé au départ, tout comme prendre en charge les retours des colis⚠️ car il me semble que l'on paye une petite assurance mais je n'ai jamais compris à quoi elle servait",375,2,2025,9
375fd22d-3903-447a-8ee0-9be93a8a540f,E-commerce,Leboncoin,"très bien, rapide article nickel !",5,2025-09-12 07:08:03,"très bien, rapide article nickel !",34,2,2025,9
c1de40b7-ff46-4004-aec0-f9241b5819d2,E-commerce,Leboncoin,"Des vendeurs qui ne répondent pas quand on les contactent, des annonces très anciennes qui ne sont pas supprimées, un ""service client"" tellement difficile à contacter qu'on laisse finalement tomber l'affaire ! LBC c'est devenu la cata !",1,2025-09-12 06:44:53,"des vendeurs qui ne répondent pas quand on les contactent, des annonces très anciennes qui ne sont pas supprimées, un ""service client"" tellement difficile à contacter qu'on laisse finalement tomber l'affaire ! lbc c'est devenu la cata !",236,0,2025,9
06531e5f-6b9f-462e-9b2f-3bc209f2e20c,E-commerce,Leboncoin,conforme à la description .,5,2025-09-12 00:58:47,conforme à la description .,27,2,2025,9
03cf45a1-dee4-4fdd-9b2b-3fdc3354bfdb,E-commerce,Leboncoin,Des pubs viennent d'apparaître suite à une mise à jour 100.71 2 ! je vais chercher une version antérieure sinon j'utiliserais le site avec bloqueur de pub.,1,2025-09-12 00:08:06,des pubs viennent d'apparaître suite à une mise à jour 100.71 2 ! je vais chercher une version antérieure sinon j'utiliserais le site avec bloqueur de pub.,155,0,2025,9
4cf65e5a-f188-4c6f-a433-d991255e2d43,E-commerce,Leboncoin,tres pratique merci,4,2025-09-11 22:11:40,tres pratique merci,19,2,2025,9
c48d9e62-6a97-4fcf-b09e-3cc569ff9743,E-commerce,Leboncoin,envoi soigné et rapide,5,2025-09-11 21:50:10,envoi soigné et rapide,22,2,2025,9
9e9d4820-2bf1-4c6a-adba-a19e91e827a8,E-commerce,Leboncoin,Rapide et parfait !,5,2025-09-11 21:21:25,rapide et parfait !,19,2,2025,9
ad4b7bd8-4655-4fdc-8aaf-26e544adc1da,E-commerce,Leboncoin,Envoi rapide et conforme. Parfait,5,2025-09-11 21:16:48,envoi rapide et conforme. parfait,33,2,2025,9
6cab127e-0e7a-42ca-a507-643381ccb11b,E-commerce,Leboncoin,très content de mon achat merci,5,2025-09-11 20:59:43,très content de mon achat merci,31,2,2025,9
53d8fb0b-87d0-40af-919d-2eff3e9c9add,E-commerce,Leboncoin,merci beaucoup.. tout est ok..,4,2025-09-11 20:58:52,merci beaucoup.. tout est ok..,30,2,2025,9
9b665215-7d0c-42da-84eb-59ef051304c1,E-commerce,Leboncoin,super vendeur ultra rapide +++,5,2025-09-11 20:55:56,super vendeur ultra rapide +++,30,2,2025,9
58dfe91c-d72d-4b60-aab1-68a286125ba1,E-commerce,Leboncoin,"Forcément déconseillé, l'application favorise les personnes arrogantes, et fortement malpoli. Les personnes vous insulte pour rien et le boncoin ne font rien , il laisse insulter les gens.... Beaucoup d’arnaque et une forte spéculation des prix sur l'application.",1,2025-09-11 20:27:26,"forcément déconseillé, l'application favorise les personnes arrogantes, et fortement malpoli. les personnes vous insulte pour rien et le boncoin ne font rien , il laisse insulter les gens.... beaucoup d’arnaque et une forte spéculation des prix sur l'application.",263,0,2025,9
2f513c7c-f4f0-4e74-8f7b-081e7a7bf28a,E-commerce,Leboncoin,"Tout c'est très passé, vendeur très agréable",5,2025-09-11 20:05:32,"tout c'est très passé, vendeur très agréable",44,2,2025,9
a9e71a6a-af66-406e-b7fc-7531c5d35beb,E-commerce,Leboncoin,envoi rapide et soigné. livres conformes à la description. je recommande ce vendeur,5,2025-09-11 19:39:40,envoi rapide et soigné. livres conformes à la description. je recommande ce vendeur,83,2,2025,9
aba77189-6a29-496b-b730-e2c265b9908b,E-commerce,Leboncoin,emballage et produit Ok. merci,5,2025-09-11 19:33:33,emballage et produit ok. merci,30,2,2025,9
37df7c26-298e-43ae-a404-8230fae7d824,E-commerce,Leboncoin,envoi rapide et soigné. merci.,5,2025-09-11 19:25:12,envoi rapide et soigné. merci.,30,2,2025,9
6d584fc0-3018-4e17-839c-e8b03ff9880e,E-commerce,Leboncoin,impeccable merci,5,2025-09-11 19:25:06,impeccable merci,16,2,2025,9
663e77fe-5d90-4559-8b2b-f4e970f14bd4,E-commerce,Leboncoin,envois très rapide et dvd en très bon état. merci,5,2025-09-11 19:12:27,envois très rapide et dvd en très bon état. merci,49,2,2025,9
e9e30074-7951-4436-952c-dea2c97dbaf6,E-commerce,Leboncoin,très bien. Rien à redire.,5,2025-09-11 19:11:28,très bien. rien à redire.,25,2,2025,9
e1d4ec8a-e1e4-49ae-9dfd-d8cf268e4796,E-commerce,Leboncoin,très bien belle pièce merci.,5,2025-09-11 18:18:50,très bien belle pièce merci.,28,2,2025,9
dd199de0-4ca1-4a2e-866b-efdbe01fed19,E-commerce,Leboncoin,"Tout est parfait, colis bien emballé et envoi très rapide.",5,2025-09-11 18:03:43,"tout est parfait, colis bien emballé et envoi très rapide.",58,2,2025,9
3a81ae7a-025e-42d8-ad40-c122f2a728b5,E-commerce,Leboncoin,Petit problème avec le produit sous emballage neuf indépendant du vendeur. Accord amiable sans problème. Je recommande Olivier.,5,2025-09-11 18:03:23,petit problème avec le produit sous emballage neuf indépendant du vendeur. accord amiable sans problème. je recommande olivier.,127,2,2025,9
c9af9d7b-ecf2-4db2-855d-850cc836e5f0,E-commerce,Leboncoin,"Échanges cordiaux, réponses et envoi rapide, livres bien protégés; merci!",5,2025-09-11 17:59:58,"échanges cordiaux, réponses et envoi rapide, livres bien protégés; merci!",73,2,2025,9
c3aec1bf-73bb-4c4d-bf89-3d0feb7bf510,E-commerce,Leboncoin,Envoi rapide et soigné. Merci !,5,2025-09-11 17:56:19,envoi rapide et soigné. merci !,31,2,2025,9
47ec8894-8376-4a1a-9acb-8e1933773f2b,E-commerce,Leboncoin,Articles conformes à l'annonce. Vendeuse à l'écoute.,5,2025-09-11 17:55:20,articles conformes à l'annonce. vendeuse à l'écoute.,52,2,2025,9
a3a53225-8d2d-4232-828f-d41c3de2727c,E-commerce,Leboncoin,Bonne communication. Articles conformes à la description. Envoi rapide et soigné.,5,2025-09-11 17:52:51,bonne communication. articles conformes à la description. envoi rapide et soigné.,81,2,2025,9
83b25848-6074-4cef-94de-0620af5d69c2,E-commerce,Leboncoin,"Excellente application et de gros progrès L'interface est moderne intuitive et l'ensemble est très fluide. Les transactions sont sécurisées, ce qui est rassurant. J'espère qu'un jour on pourra l'utiliser pour des transactions dans toute l'Europe. Merci Leboncoin 🫶",5,2025-09-11 17:35:58,"excellente application et de gros progrès l'interface est moderne intuitive et l'ensemble est très fluide. les transactions sont sécurisées, ce qui est rassurant. j'espère qu'un jour on pourra l'utiliser pour des transactions dans toute l'europe. merci leboncoin 🫶",264,2,2025,9
7a000223-1895-47c0-9552-0288f3585026,E-commerce,Leboncoin,Je recommande ce vendeur.,5,2025-09-11 17:31:50,je recommande ce vendeur.,25,2,2025,9
49b604d2-2c4a-4525-ad3d-1978257b6ea2,E-commerce,Leboncoin,"impeccable. envoi très soigné, vêtements en parfait état",5,2025-09-11 16:56:24,"impeccable. envoi très soigné, vêtements en parfait état",56,2,2025,9
59bbf778-51da-49f6-b4f3-788717cbe939,E-commerce,Leboncoin,Réactif !😀,5,2025-09-11 16:24:06,réactif !😀,10,2,2025,9
a3e27135-78ee-4206-9a13-f698bf3f3880,E-commerce,Leboncoin,Envoi rapide et soigné.,5,2025-09-11 15:56:33,envoi rapide et soigné.,23,2,2025,9
33fb58ea-4299-4064-8723-8e4d7c72421d,E-commerce,Leboncoin,parfait en tous points je recommande ce vendeur,5,2025-09-11 15:54:07,parfait en tous points je recommande ce vendeur,47,2,2025,9
e79e520d-0bde-41a8-b84b-653fcb44e1f4,E-commerce,Leboncoin,article fragile parfaitement emballé et protégé. envoi rapide 👏🏻,5,2025-09-11 15:30:07,article fragile parfaitement emballé et protégé. envoi rapide 👏🏻,64,2,2025,9
3ace8c86-75de-462b-9354-37ff4a3d8fd4,E-commerce,Leboncoin,"Article neuf, conforme à l'annonce. Emballage soigné. Merci. Je conseille cette personne. Au plaisir 😊",5,2025-09-11 15:25:21,"article neuf, conforme à l'annonce. emballage soigné. merci. je conseille cette personne. au plaisir 😊",102,2,2025,9
40a1c437-66ca-40d7-b346-c2c35876be3b,E-commerce,Leboncoin,Livraison rapide. Objet conforme à la description. Emballage soigné. Parfait.,5,2025-09-11 15:08:55,livraison rapide. objet conforme à la description. emballage soigné. parfait.,77,2,2025,9
3b3fc445-f8c3-4cda-a78d-c2b9191def32,E-commerce,Leboncoin,Superbe emballage. Les verres sont arrivés intacts. Un énorme merci.,5,2025-09-11 15:06:46,superbe emballage. les verres sont arrivés intacts. un énorme merci.,68,2,2025,9
2d85e786-66c9-448d-868e-80adf9596006,E-commerce,Leboncoin,appli horrible les notifications ne fonctionnent jamais correctement on loupe plein de messages et en plus maintenant je n'arrive plus à envoyer des photos via message,1,2025-09-11 14:53:00,appli horrible les notifications ne fonctionnent jamais correctement on loupe plein de messages et en plus maintenant je n'arrive plus à envoyer des photos via message,167,0,2025,9
b0cd8529-cb42-4a47-aa4f-ee89aa57125c,E-commerce,Leboncoin,envahi par la publicité,3,2025-09-11 14:49:16,envahi par la publicité,23,1,2025,9
5dd8242b-aeeb-43fc-b918-9c17d8b0f9aa,E-commerce,Leboncoin,Colis 📦 conforme,5,2025-09-11 14:18:08,colis 📦 conforme,16,2,2025,9
dce8e40a-5550-410f-bbc2-403968d53cef,E-commerce,Leboncoin,"colis nickel , vendeur rapide que du ++",4,2025-09-11 13:51:20,"colis nickel , vendeur rapide que du ++",39,2,2025,9
72e66dc1-69e4-48f2-a737-02a227595abc,E-commerce,Leboncoin,commande reçue très rapidement et en très bon état.,5,2025-09-11 13:49:03,commande reçue très rapidement et en très bon état.,51,2,2025,9
02386a34-2cbf-42ca-afe5-be5a27d6be80,E-commerce,Leboncoin,"Conforme à la description, merci",5,2025-09-11 13:43:21,"conforme à la description, merci",32,2,2025,9
6f000547-d964-4a15-9e51-c394b7fb1209,E-commerce,Leboncoin,"Parfait, merci beaucoup.",5,2025-09-11 13:01:59,"parfait, merci beaucoup.",24,2,2025,9
84ddfe1f-8dee-485a-826a-c290009856d3,E-commerce,Leboncoin,parfait.merci,5,2025-09-11 12:58:14,parfait.merci,13,2,2025,9
52b3962d-33cf-498c-b620-a497c1aaac36,E-commerce,Leboncoin,"très bon vendeur, très bon correspondant ,envoie rapide et soigné",5,2025-09-11 11:36:40,"très bon vendeur, très bon correspondant ,envoie rapide et soigné",65,2,2025,9
7e4603d5-bcf1-4070-a1fc-bb1a31ffe8bd,E-commerce,Leboncoin,envoi parfait très bien emballé. personne très sympathique et arrangeante. je recommande.,5,2025-09-11 11:32:07,envoi parfait très bien emballé. personne très sympathique et arrangeante. je recommande.,89,2,2025,9
30875cd1-4f99-445d-9eb2-f60c72740d90,E-commerce,Leboncoin,Depuis quelques jours aucune photo ne s'envoie... obliger de passer par mon numéro de téléphone.,2,2025-09-11 10:57:50,depuis quelques jours aucune photo ne s'envoie... obliger de passer par mon numéro de téléphone.,96,0,2025,9
d265c7f1-48fc-4e26-b327-143aadd12ac5,E-commerce,Leboncoin,mauvais emballage livre arrivée abîmé mais envoie rapide,3,2025-09-11 10:45:42,mauvais emballage livre arrivée abîmé mais envoie rapide,56,1,2025,9
869c6722-c99b-40b9-8ca2-0ffe3dd6be8c,E-commerce,Leboncoin,"affaire carrée, très bien emballée, marchandise ok !",5,2025-09-11 10:36:47,"affaire carrée, très bien emballée, marchandise ok !",52,2,2025,9
57b6eeb5-fb96-4483-9a68-29424517e537,E-commerce,Leboncoin,produits conformes. prix attractifs.,5,2025-09-11 09:38:03,produits conformes. prix attractifs.,36,2,2025,9
64c3b3e9-f5b0-4565-aa4a-ac67d9399fe6,E-commerce,Leboncoin,parfait super emballé je recommande a 100%,5,2025-09-11 09:21:58,parfait super emballé je recommande a 100%,42,2,2025,9
baa69612-af0b-4d33-88c3-0f203ae273f8,E-commerce,Leboncoin,parfait merci beaucoup 😊,5,2025-09-11 07:24:17,parfait merci beaucoup 😊,24,2,2025,9
d63acf7f-c6c7-491c-893f-799ca5fd0604,E-commerce,Leboncoin,Envoi rapide et bien emballé. Parfait. Merci.,5,2025-09-11 02:30:55,envoi rapide et bien emballé. parfait. merci.,45,2,2025,9
